paper_id,doi,year,surname,keep_author_id,keep_name,drop_author_ids,drop_names,positions,crossref_same_surname,crossref_authors,title
119140,10.15453/0191-5096.2966,2004,crampton,146294,"Crampton, David Stuart",154045,"Crampton, David Stuart",1;1,1,1,Family Involvement Interventions in Child Protection: Learning from Contextual Integrated Strategies
119141,10.15453/0191-5096.2969,2004,deering,146295,"Deering, Joseph A.",154046,"Deering, Joseph A.",1;1,1,1,Review of <em>Growth and Convergence in Metropolitan America.</em> Janet Rothenberg Pack. Reviewed by Joseph A. Deering.
119143,10.15453/0191-5096.2970,2004,herrera,146121,"Herrera, Rafael",153872,"Herrera, Rafael",1;1,1,1,"Review of <em>Meds, Money, and Manners: The Case Management of Severe Mental Illness.</em> Jerry Floersch Reviewed by Ra"
119145,10.15453/0191-5096.2971,2004,miah,145897,"Miah, Mizanur R.",153648,"Miah, Mizanur R.",1;1,1,1,"Review of <em>Controversial Issues in Social Policy.</em> Howard Jacob Karger, James Midgley, & C Brene Brown (Eds.). Re"
119146,10.15453/0191-5096.2973,2004,gorman,146296,"Gorman, Mike",154047,"Gorman, Mike",1;1,1,1,Review of <em>Addiction Treatment: A Strengths Perspective.</em> Katherine van Wormer & Diane Rae Davis. Reviewed by Mik
119148,10.15453/0191-5096.2972,2004,wilkinson,146123,"Wilkinson, Deborah Schild",153874,"Wilkinson, Deborah Schild",1;1,1,1,"Review of <em>Engendering International Health: The Challenge of Equity.</em> Gita Sen, Asha George and Piroska Osltin ("
119152,10.15453/0191-5096.2982,2004,ridzi,146297,"Ridzi, Frank",154048,"Ridzi, Frank",1;1,1,1,"Making TANF Work: Organizational Restructuring, Staff Buy-In, and Performance Monitoring in Local Implementation"
119153,10.15453/0191-5096.2983,2004,ortiz,146298,"Ortiz, Larry",154049,"Ortiz, Larry",1;1,1,4,Legislative Casework: Where Policy and Practice Intersect
119153,10.15453/0191-5096.2983,2004,rodriguez,146301,"Rodriguez, Ciro",154052,"Rodriguez, Ciro",4;4,1,4,Legislative Casework: Where Policy and Practice Intersect
119153,10.15453/0191-5096.2983,2004,semion,146300,"Semion, Kelli",154051,"Semion, Kelli",3;3,1,4,Legislative Casework: Where Policy and Practice Intersect
119153,10.15453/0191-5096.2983,2004,wirz,146299,"Wirz, Cindy",154050,"Wirz, Cindy",2;2,1,4,Legislative Casework: Where Policy and Practice Intersect
119154,10.15453/0191-5096.2981,2004,juska,146302,"Juska, Arunas",154053,"Juska, Arunas",1;1,1,2,Work-based Welfare as a Ritual: Understanding Marginalization in Post-Independence Lithuania
119154,10.15453/0191-5096.2981,2004,pozzuto,146303,"Pozzuto, Richard",154054,"Pozzuto, Richard",2;2,1,2,Work-based Welfare as a Ritual: Understanding Marginalization in Post-Independence Lithuania
119155,10.15453/0191-5096.2984,2004,modesto,146304,"Modesto, Kevin",154055,"Modesto, Kevin",1;1,1,1,"""Won't be weighted down:"" Richard R. Wright, Jr.'s contributions to social work and social welfare"
119156,10.15453/0191-5096.2989,2004,harding,146305,"Harding, Scott",154056,"Harding, Scott",1;1,1,1,"The Sound of Silence: Social Work, the Academy, and Iraq"
119157,10.15453/0191-5096.2988,2004,bartkowski,146307,"Bartkowski, John P.",154058,"Bartkowski, John P.",2;2,1,6,Private Food Assistance in the Deep South: Assessing Agency Directors' Knowledge of Charitable Choice
119157,10.15453/0191-5096.2988,2004,casanova,146309,"Casanova, Vanessa",154060,"Casanova, Vanessa",4;4,1,6,Private Food Assistance in the Deep South: Assessing Agency Directors' Knowledge of Charitable Choice
119157,10.15453/0191-5096.2988,2004,cashwell,146306,"Cashwell, Suzie T.",154057,"Cashwell, Suzie T.",1;1,1,6,Private Food Assistance in the Deep South: Assessing Agency Directors' Knowledge of Charitable Choice
119157,10.15453/0191-5096.2988,2004,duffy,146308,"Duffy, Patricia",154059,"Duffy, Patricia",3;3,1,6,Private Food Assistance in the Deep South: Assessing Agency Directors' Knowledge of Charitable Choice
119157,10.15453/0191-5096.2988,2004,irima-vladu,146311,"Irima-Vladu, Marina",154062,"Irima-Vladu, Marina",6;6,1,6,Private Food Assistance in the Deep South: Assessing Agency Directors' Knowledge of Charitable Choice
119157,10.15453/0191-5096.2988,2004,molnar,146310,"Molnar, Joseph",154061,"Molnar, Joseph",5;5,1,6,Private Food Assistance in the Deep South: Assessing Agency Directors' Knowledge of Charitable Choice
119158,10.15453/0191-5096.2985,2004,eamon,146312,"Eamon, Mary Keegan",154063,"Eamon, Mary Keegan",1;1,1,1,Digital Divide in Computer Access and Use Between Poor and Non-Poor Youth
119159,10.15453/0191-5096.2986,2004,postmus,146313,"Postmus, Judy L.",154064,"Postmus, Judy L.",1;1,1,1,Battered and on Welfare: The Experiences of Women with the Family Violence Option
119160,10.15453/0191-5096.2987,2004,iversen,146076,"Iversen, Roberta Rehner",153827,"Iversen, Roberta Rehner",1;1,1,1,"Voices from the Middle: How Performance Funding Impacts Workforce Organizations, Professionals and Customers"
119161,10.15453/0191-5096.2994,2004,soest,146128,"Soest, Dorothy Van",153879,"Soest, Dorothy Van",1;1,1,1,"Review of <em>The Origins of Justice: The Evolution of Morality, Human Rights, and Law.</em> John O' Manique. Reviewed b"
119162,10.15453/0191-5096.2995,2004,severson,145800,"Severson, Margaret",153551,"Severson, Margaret",1;1,1,1,Review of <em>Situational Prison Control: Crime Prevention in Correctional Institutions.</em> Richard Wortley. Reviewed 
119163,10.15453/0191-5096.2991,2004,tully,144957,"Tully, Carol",152708,"Tully, Carol",1;1,1,1,Review of <em>Realizing Rights: Transforming Approaches to Sexual & Reproductive Well-Being.</em> Andrea Cornwall and Al
119164,10.15453/0191-5096.2993,2004,hogan,146314,"Hogan, Sean R.",154065,"Hogan, Sean R.",1;1,1,1,Review of <em>Handbook of Drug Abuse Prevention: Theory Science and Practice.</em> Zili Sloboda & William J. Bukowski (E
119166,10.15453/0191-5096.2990,2004,smith barusch,146315,"Smith Barusch, Amanda",154066,"Smith Barusch, Amanda",1;1,0,1,Review of <em>The Loss of a Life Partner: Narratives of the Bereaved.</em> Carolyn Ambler Walter. Reviewed by Amanda Smi
119167,10.15453/0191-5096.2992,2004,bentley,145736,"Bentley, Kia J.",153487,"Bentley, Kia J.",1;1,1,1,Review of <em>Refusing Care: Forced Treatment and the Rights of the Mentally Ill.</em> Elyn R. Saks. Reviewed by Kai J. 
119172,10.15453/0191-5096.3003,2004,baines,146316,"Baines, Donna",154067,"Baines, Donna",1;1,1,1,"Losing the ""Eyes in the Back of Our Heads"": Social Service Skills, Lean Caring, and Violence"
119173,10.15453/0191-5096.3004,2004,herndndez,146317,"Herndndez, Marie Theresa",154068,"Herndndez, Marie Theresa",2;2,1,2,The Decline of the Public Intellectual in Social Work
119173,10.15453/0191-5096.3004,2004,karger,145390,"Karger, Howard Jacob",153141,"Karger, Howard Jacob",1;1,1,2,The Decline of the Public Intellectual in Social Work
119174,10.15453/0191-5096.3008,2004,billig,146318,"Billig, Miriam",154069,"Billig, Miriam",1;1,1,1,"Supportive Communities, an Optimum Arrangement for the Older Population?"
119175,10.15453/0191-5096.3007,2004,jennings,146319,"Jennings, Patricia K.",154070,"Jennings, Patricia K.",1;1,1,1,What Mothers Want: Welfare Reform and Maternal Desire
119176,10.15453/0191-5096.3005,2004,sinding,146320,"Sinding, Christina",154071,"Sinding, Christina",1;1,1,1,Informal care-two-tiered care? The work of family members and friends in hospitals and cancer centres
119177,10.15453/0191-5096.3006,2004,pandey,145833,"Pandey, Shanta",153584,"Pandey, Shanta",2;2,1,2,Economic Well-being of Single Mothers: Work First or Postsecondary Education?
119177,10.15453/0191-5096.3006,2004,zhan,146099,"Zhan, Min",153850,"Zhan, Min",1;1,1,2,Economic Well-being of Single Mothers: Work First or Postsecondary Education?
119178,10.15453/0191-5096.3009,2004,mok,146044,"Mok, Bong-ho",153795,"Mok, Bong-ho",1;1,1,1,Self-help Group Participation and Empowerment in Hong Kong
119179,10.15453/0191-5096.3014,2004,gray,146321,"Gray, Mel",154072,"Gray, Mel",1;1,1,1,<em>Social Work and Human Rights: A Foundation for Policy and Practice.</em> Elizabeth Reichert. Reviewed by Mel Gray.
119180,10.15453/0191-5096.3010,2004,boyd,145985,"Boyd, Robert L.",153736,"Boyd, Robert L.",1;1,1,1,"Review of <em>Global Decisions, Local Collisions: Urban Life in the New World Order.</em> David Ranney. Reviewed by Robe"
119181,10.15453/0191-5096.3011,2004,karger,145390,"Karger, Howard Jacob",153141,"Karger, Howard Jacob",1;1,1,1,"Review of <em>The Color of Credit: Mortgage Discrimination, Research Methodology and Fair Lending Enforcement.</em> Step"
119182,10.15453/0191-5096.3012,2004,groza,146322,"Groza, Victor",154073,"Groza, Victor",1;1,1,1,Review of <em>Evaluation in Child and Family Services: Comparative Client and Program Perspectives.</em> Tiziano Vecchia
119183,10.15453/0191-5096.3015,2004,feit,146323,"Feit, Marvin D.",154074,"Feit, Marvin D.",1;1,1,1,Review of <em>Social Identities Across the Life Course.</em> Jenny Hockey and Alison James. Reviewed by Marvin D. Feit.
119184,10.15453/0191-5096.3013,2004,hyde,146324,"Hyde, Cheryl A.",154075,"Hyde, Cheryl A.",1;1,1,1,Review of <em>Men Who Believe in Feminism.</em> Amanda Goldrick Jones. Reviewed by Cheryl A. Hyde.
119185,10.15453/0191-5096.3018,2004,midgley,145565,"Midgley, James",153316,"Midgley, James",1;1,1,1,<em>The Commercialization of Intimate Life: Notes from Home and Work.</em> Arlie Russel Hochschild.
119186,10.15453/0191-5096.3019,2004,barreto,146325,"Barreto, Rose",154076,"Barreto, Rose",1;1,1,1,<em>Diversity Perspectives for Social Work Practice.</em> Joseph Anderson and Robin Wiggins Carter (Ed.).
119187,10.15453/0191-5096.3017,2004,anderson,146326,"Anderson, Andrea",154077,"Anderson, Andrea",1;1,1,1,<em>Remaking America's School Systems: Now Separate and Unequal.</em> Milton Schwebel.
119188,10.15453/0191-5096.3016,2004,cohen,146327,"Cohen, Ed",154078,"Cohen, Ed",1;1,1,1,"Review of <em>Protecting Participants and Facilitating Social and Behavioral Sciences Research.</em> Constance F Citro, "
119189,10.15453/0191-5096.3020,2004,midgley,145565,"Midgley, James",153316,"Midgley, James",1;1,1,1,"<em>Charitable Choices: Religion, Race and Poverty in the Post-Welfare Era.</em> John P. Bartkowski and Helen Regis."
119190,10.15453/0191-5096.3021,2004,midgley,145565,"Midgley, James",153316,"Midgley, James",1;1,1,1,<em>Rationalizing Capitalist Democracy: The Cold War Origins of Rational Choice Liberalism.</em> S. M. Amadae.
119191,10.15453/0191-5096.3024,2004,lind,146328,"Lind, Amy",154079,"Lind, Amy",1;1,1,1,Legislating the Family: Heterosexist Bias in Social Welfare Policy Frameworks
119192,10.15453/0191-5096.3023,2004,chandler,145721,"Chandler, Susan Kerr",153472,"Chandler, Susan Kerr",1;1,1,1,"""Curiously Uninvolved"": Social Work and Protest against the War in Vietnam"
119193,10.15453/0191-5096.3026,2004,hadley-ives,146329,"Hadley-Ives, Eric",154080,"Hadley-Ives, Eric",2;2,1,2,Examining the Relationship between Community Residents' Economic Status and the Outcomes of Community Development Progra
119193,10.15453/0191-5096.3026,2004,larrison,146140,"Larrison, Christopher R.",153891,"Larrison, Christopher R.",1;1,1,2,Examining the Relationship between Community Residents' Economic Status and the Outcomes of Community Development Progra
119194,10.15453/0191-5096.3030,2004,dellacava,146330,"DellaCava, Frances A.",154081,"DellaCava, Frances A.",1;1,1,3,Adoption in the U.S.: The Emergence of a Social Movement
119194,10.15453/0191-5096.3030,2004,engel,146331,"Engel, Madeline H.",154082,"Engel, Madeline H.",3;3,1,3,Adoption in the U.S.: The Emergence of a Social Movement
119194,10.15453/0191-5096.3030,2004,phillips,145355,"Phillips, Norma Kolko",153106,"Phillips, Norma Kolko",2;2,1,3,Adoption in the U.S.: The Emergence of a Social Movement
119195,10.15453/0191-5096.3029,2004,mcnamara,146073,"McNamara, Justine M.",153824,"McNamara, Justine M.",2;2,1,2,The Welfare Myth: Disentangling the Long-Term Effects of Poverty and Welfare Receipt for Young Single Mothers
119195,10.15453/0191-5096.3029,2004,vartanian,146072,"Vartanian, Thomas P.",153823,"Vartanian, Thomas P.",1;1,1,2,The Welfare Myth: Disentangling the Long-Term Effects of Poverty and Welfare Receipt for Young Single Mothers
119196,10.15453/0191-5096.3027,2004,wells,146332,"Wells, Barbara",154083,"Wells, Barbara",1;1,1,2,The Benefits of Marriage Reconsidered
119196,10.15453/0191-5096.3027,2004,zinn,146065,"Zinn, Maxine Baca",153816,"Zinn, Maxine Baca",2;2,1,2,The Benefits of Marriage Reconsidered
119197,10.15453/0191-5096.3031,2004,baumrind,146334,"Baumrind, Nikki",154085,"Baumrind, Nikki",2;2,1,2,Intimate Partner Violence and Use of Welfare Services Among California Women
119197,10.15453/0191-5096.3031,2004,kimerling,146333,"Kimerling, Rachel",154084,"Kimerling, Rachel",1;1,1,2,Intimate Partner Violence and Use of Welfare Services Among California Women
119198,10.15453/0191-5096.3032,2004,epstein,145307,"Epstein, William M.",153058,"Epstein, William M.",1;1,1,1,Cleavage in American Attitudes toward Social Welfare
119199,10.15453/0191-5096.3028,2004,ferguson,146335,"Ferguson, Kristin M.",154086,"Ferguson, Kristin M.",1;1,1,1,Measuring and indigenizing social capital in relation to children's street work in Mexico: The role of culture in shapin
119200,10.15453/0191-5096.3033,2004,clark,146078,"Clark, Sherrill",153829,"Clark, Sherrill",1;1,1,1,Review of <em>Assessing Outcomes in Child and Family Services: Comparative Design and Policy Issues.</em> Anthony N. Mal
119201,10.15453/0191-5096.3034,2004,rothman,146336,"Rothman, Juliet C.",154087,"Rothman, Juliet C.",1;1,1,1,Review of <em>Why I Burned My Book and Other Essays on Disability.</em> Paul K. Longmore. Reviewed by Juliet Rothman.
119202,10.15453/0191-5096.3036,2004,deering,146295,"Deering, Joseph A.",154046,"Deering, Joseph A.",1;1,1,1,Review of <em>Newcomers to Old Towns: Suburbanization of the Heartland.</em> Sonya Salamon. Reviewed by Joseph Deering.
119203,10.15453/0191-5096.3035,2004,borzutzky,146337,"Borzutzky, Silvia",154088,"Borzutzky, Silvia",1;1,1,1,Review of <em>Western Welfare in Decline: Globalization and Women's Poverty.</em> Catherine Kingfisher. Reviewed by Silv
119204,10.15453/0191-5096.3037,2004,pomeroy,146211,"Pomeroy, Elizabeth C.",153962,"Pomeroy, Elizabeth C.",1;1,1,1,"Review of <em>Crime, Control and Social Justice: A Delicate Balance.</em> Darnell F Hawkins, Samuel L. Meyers, Jr. and R"
119205,10.15453/0191-5096.3039,2004,leighninger,145966,"Leighninger, Robert",153717,"Leighninger, Robert",1;1,1,1,<em>Seasons Such as These: How Homelessness Took Shape in America.</em> Cynthia J. Bogard.
119206,10.15453/0191-5096.3038,2004,midgley,145565,"Midgley, James",153316,"Midgley, James",1;1,1,1,"Review of <em>The Persistence of Poverty in the United States.</em> Garth L. Mangum, Stephen L. Mangum and Andrew M. Sum"
119207,10.15453/0191-5096.3041,2004,hogan,146314,"Hogan, Sean R.",154065,"Hogan, Sean R.",1;1,1,1,"<em>Drugs, Alcohol and Social Problems.</em> James D. Orcut and David R. Rudy (Eds.)."
119208,10.15453/0191-5096.3040,2004,svihula,146338,"Svihula, Judie",154089,"Svihula, Judie",1;1,1,1,"<em>Social Work and Aging in an Aging Society: Education, Policy, Practice and Research.</em> Barbara Berkman and Linda "
119209,10.15453/0191-5096.3042,2004,courville,146339,"Courville, Michael",154090,"Courville, Michael",1;1,1,1,<em>Regressive Taxation and the Welfare State: Path Dependence and Policy Diffusion.</em> Junko Kato.
119210,10.15453/0191-5096.3043,2004,midgley,145565,"Midgley, James",153316,"Midgley, James",1;1,1,1,"<em>Public Pensions: Gender and Civic Service in the States, 1850-1937.</em> Susan M. Sterett."
119214,10.15453/0191-5096.3049,2005,blundo,145930,"Blundo, Robert",153681,"Blundo, Robert",1;1,1,2,The Peculiarities of Men Aging: A Collection of Anecdotes
119214,10.15453/0191-5096.3049,2005,estes,146342,"Estes, Tamara",154093,"Estes, Tamara",2;2,1,2,The Peculiarities of Men Aging: A Collection of Anecdotes
119215,10.15453/0191-5096.3047,2005,cavazos,146344,"Cavazos, Alonzo",154095,"Cavazos, Alonzo",2;2,1,2,Shifting Identity: Process and Change in Identity of Aging Mexican-American Males
119215,10.15453/0191-5096.3047,2005,villereal,146343,"Villereal, Gary L.",154094,"Villereal, Gary L.",1;1,1,2,Shifting Identity: Process and Change in Identity of Aging Mexican-American Males
119217,10.15453/0191-5096.3051,2005,blundo,145930,"Blundo, Robert",153681,"Blundo, Robert",2;2,1,2,Viagra: Medical Technology Constructing Aging Masculinity
119217,10.15453/0191-5096.3051,2005,gross,146346,"Gross, Gregory",154097,"Gross, Gregory",1;1,1,2,Viagra: Medical Technology Constructing Aging Masculinity
119218,10.15453/0191-5096.3053,2005,bowen,146341,"Bowen, Deborah E.",154092,"Bowen, Deborah E.",1;1,1,1,Honoring the Elders: Interviews with Two Lakota Men
119220,10.15453/0191-5096.3055,2005,herrick,144718,"Herrick, John M.",152469,"Herrick, John M.",1;1,1,1,Review of <em>Gender and the Social Gospel.</em> Wendy J. Deichman Edwards and Carolyn De Swarte Giffors (Eds.). Reviewe
119221,10.15453/0191-5096.3056,2005,longres,144921,"Longres, John F.",152672,"Longres, John F.",1;1,1,1,"Review of <em>The Changing of the Guard: Lesbian and Gay Elders, Identity and Social Change.</em> Dana Rosenfeld. Review"
119223,10.15453/0191-5096.3057,2005,miah,145897,"Miah, Mizanur R.",153648,"Miah, Mizanur R.",1;1,1,1,"Review of <em>Health Policy in a Globalising World.</em> Kelley Lee, Kent Buse and Suzanne Fustukian (Eds.). Reviewed by"
119224,10.15453/0191-5096.3058,2005,theriot,146350,"Theriot, Matthew T.",154101,"Theriot, Matthew T.",1;1,1,1,"Review of <em>Gangs and Society: Alternative Perspectives.</em> Louis Kontos, David Brotherton and Luis Barrios (Eds.). "
119231,10.15453/0191-5096.3059,2005,wormer,145418,"Wormer, Katherine van",153169,"Wormer, Katherine van",1;1,1,1,Review of <em>At Work in the Iron Cage: The Prison as Gendered Organization.</em> Dana M. Britton. Reviewed by Katherine
119232,10.15453/0191-5096.3060,2005,hodges,146351,"Hodges, John Q.",154102,"Hodges, John Q.",1;1,1,1,Review of <em>Being Homeless: Textual and Narrative Constructions.</em> Amir B. Marvasti. Reviewed by John Q. Hodges.
119233,10.15453/0191-5096.3069,2005,cain,146352,"Cain, Daphne S.",154103,"Cain, Daphne S.",1;1,1,2,Family Structure Effects on Parenting Stress and Practices in the African American Family
119233,10.15453/0191-5096.3069,2005,combs-orme,145624,"Combs-Orme, Terri",153375,"Combs-Orme, Terri",2;2,1,2,Family Structure Effects on Parenting Stress and Practices in the African American Family
119234,10.15453/0191-5096.3072,2005,lichtenwalter,146353,"Lichtenwalter, Sara",154104,"Lichtenwalter, Sara",1;1,1,1,Gender Poverty Disparity in US Cities: Evidence Exonerating Female-Headed Families
119235,10.15453/0191-5096.3070,2005,gazso,146354,"Gazso, Amber",154105,"Gazso, Amber",1;1,1,1,The Poverty of Unattached Senior Women and the Canadian Retirement Income System: A Matter of Blame or Contradiction?
119236,10.15453/0191-5096.3071,2005,powell,146355,"Powell, Jason L.",154106,"Powell, Jason L.",1;1,1,1,Aging and Family Policy: A Sociological Excursion
119237,10.15453/0191-5096.3073,2005,curley,146356,"Curley, Alexandra M.",154107,"Curley, Alexandra M.",1;1,1,1,Theories of Urban Poverty and Implications for Public Housing Policy
119238,10.15453/0191-5096.3074,2005,allen,146357,"Allen, Terrence T.",154108,"Allen, Terrence T.",1;1,1,1,Taking a Juvenile into Custody: Situational Factors that Influence Police Officers' Decisions
119239,10.15453/0191-5096.3075,2005,morris,146358,"Morris, Joan M.",154109,"Morris, Joan M.",1;1,1,1,For the Children: Accounting for Careers in Child Protective Services
119240,10.15453/0191-5096.3081,2005,williamson,144689,"Williamson, John B.",152440,"Williamson, John B.",1;1,1,1,Review of <em>Social Security Programs and Retirement Around the World: Micro Estimation.</em> Jonathan Gruber and David
119241,10.15453/0191-5096.3077,2005,brawley,146249,"Brawley, Allan",154000,"Brawley, Allan",1;1,1,1,Review of <em>Kids and Media in America.</em> Donald F. Roberts and Ulla G. Foehr. Reviewed Allan Brawley.
119242,10.15453/0191-5096.3076,2005,breitkreuz,146359,"Breitkreuz, Rhonda S.",154110,"Breitkreuz, Rhonda S.",1;1,1,1,Engendering Citizenship? A Critical Feminist Analysis of Canadian Welfare-to-Work Policies and the Employment Experience
119243,10.15453/0191-5096.3082,2005,lightfoot,146360,"Lightfoot, Elizabeth",154111,"Lightfoot, Elizabeth",1;1,1,1,Review of <em>Home Bound: Growing Up with a Disability in America.</em> Cass Irvin. Reviewed by Elizabeth Lightfoot.
119244,10.15453/0191-5096.3079,2005,beverly,146361,"Beverly, Sondra",154112,"Beverly, Sondra",1;1,1,1,Review of <em>Inequality in America: What Role for Human Capital Policies.</em> James J. Hechman and Alan B. Krueger. Re
119245,10.15453/0191-5096.3078,2005,potocky-tripodi,146283,"Potocky-Tripodi, Miriam",154034,"Potocky-Tripodi, Miriam",1;1,1,1,"Review of <em>Coming Home? Refugees, Migrants and Those Who Stayed at Home.</em> Lynellyn D. Long and Ellen Oxfeld (Eds."
119246,10.15453/0191-5096.3080,2005,hardiman,146362,"Hardiman, Eric R.",154113,"Hardiman, Eric R.",1;1,1,1,Review of <em>Developing Practice Guidelines for Social Work Intervention.</em> Aaron Rosen and Enola K. Proctor (Eds.).
119252,10.15453/0191-5096.3090,2005,park,146363,"Park, Yoosun",154114,"Park, Yoosun",1;1,1,1,Culture as Deficit: A Critical Discourse Analysis of the Concept of Culture in Contemporary Social Work Discourse
119253,10.15453/0191-5096.3089,2005,yan,146364,"Yan, Fei",154115,"Yan, Fei",1;1,1,1,Education Problems with Urban Migratory Children in China
119254,10.15453/0191-5096.3091,2005,banerjee,146365,"Banerjee, Mahasweta M.",154116,"Banerjee, Mahasweta M.",1;1,1,1,Applying Rawlsian Social Justice to Welfare Reform: An Unexpected Finding for Social Work
119255,10.15453/0191-5096.3092,2005,yang,146366,"Yang, Song",154117,"Yang, Song",1;1,1,1,English Non-Fluency and Income Penalty for Hispanic Workers
119256,10.15453/0191-5096.3096,2005,schreiner,146367,"Schreiner, Mark",154118,"Schreiner, Mark",2;2,1,2,Saving for Post-Secondary Education in Individual Development Accounts
119256,10.15453/0191-5096.3096,2005,zhan,146099,"Zhan, Min",153850,"Zhan, Min",1;1,1,2,Saving for Post-Secondary Education in Individual Development Accounts
119257,10.15453/0191-5096.3095,2005,longoria,146368,"Longoria, Richard A.",154119,"Longoria, Richard A.",1;1,1,1,Is Inter-Organizational Collaboration Always a Good Thing?
119258,10.15453/0191-5096.3093,2005,price,146369,"Price, Charles",154120,"Price, Charles",1;1,1,1,"Reforming Welfare Reform Postsecondary Education Policy: Two State Case Studies in Political Culture, Organizing, and Ad"
119259,10.15453/0191-5096.3094,2005,cooper,146370,"Cooper, Lindsay D.",154121,"Cooper, Lindsay D.",1;1,1,1,Implications of Media Scrutiny for a Child Protection Agency
119260,10.15453/0191-5096.3097,2005,christopher,146371,"Christopher, Karen",154122,"Christopher, Karen",1;1,1,1,Welfare Recipients Attending College: The Interplay of Oppression and Resistance
119261,10.15453/0191-5096.3099,2005,rothman,146336,"Rothman, Juliet C.",154087,"Rothman, Juliet C.",1;1,1,1,Review of <em>Voices from the Edge: Narratives about the Americans with Disabilities Act.</em> Ruth O'Brien. Reviewed by
119263,10.15453/0191-5096.3098,2005,gray,146321,"Gray, Mel",154072,"Gray, Mel",1;1,1,1,Review of Social Work: Theory and Practice for a Changing Profession. Lena Dominelli. Reviewed by Mel Gray.
119264,10.15453/0191-5096.3101,2005,mcnutt,145934,"McNutt, John",153685,"McNutt, John",1;1,1,1,Review of <em>Technology and the African American Experience: Needs and Opportunities for Study.</em> Bruce Sinclair (Ed
119265,10.15453/0191-5096.3103,2005,elliott,145783,"Elliott, Doreen",153534,"Elliott, Doreen",1;1,1,1,Review of <em>Lessons from Abroad: Adapting International Social Welfare Innovations.</em> M. C. Hokenstad and James Mid
119266,10.15453/0191-5096.3100,2005,herrick,144718,"Herrick, John M.",152469,"Herrick, John M.",1;1,1,1,Review of <em>The Decline of Life: Old Age in Eighteenth-Century England.</em> Susannah R. Ottaway. Reviewed by John M. 
119267,10.15453/0191-5096.3104,2005,sheridan,146372,"Sheridan, Clare",154123,"Sheridan, Clare",1;1,1,1,<em>Migration and Immigration.</em> Maura I. Toro-Morn.
119268,10.15453/0191-5096.3102,2005,theriot,146350,"Theriot, Matthew T.",154101,"Theriot, Matthew T.",1;1,1,1,Review of <em>An American Travesty: Legal Responsibility to Adolescent Sexual Offending.</em> Franklin Zimring. Reviewed
119270,10.15453/0191-5096.3107,2005,carnochan,146373,"Carnochan, Sarah",154124,"Carnochan, Sarah",1;1,1,1,"<em>Shut Out: Low Income Mothers and Higher Education in Post-Welfare America.</em> Valerie Polakow, Sandra Butler, Luis"
119272,10.15453/0191-5096.3108,2005,jones-mason,146374,"Jones-Mason, Karen",154125,"Jones-Mason, Karen",1;1,1,1,<em>Inheritance Law and the Evolving Family.</em> Ralph C. Brashier.
119273,10.15453/0191-5096.3111,2005,engstrom,146376,"Engstrom, David",154127,"Engstrom, David",2;2,1,2,The Roles of Buddhist Temples in the Treatment of HIV/AIDS in Thailand
119273,10.15453/0191-5096.3111,2005,kubotani,146375,"Kubotani, Tomoko",154126,"Kubotani, Tomoko",1;1,1,2,The Roles of Buddhist Temples in the Treatment of HIV/AIDS in Thailand
119274,10.15453/0191-5096.3112,2005,neylan,146377,"Neylan, Julian",154128,"Neylan, Julian",1;1,1,1,Quantifying Social Entities: An Historical-Sociological Critique
119275,10.15453/0191-5096.3113,2005,ezawa,146378,"Ezawa, Aya",154129,"Ezawa, Aya",1;1,1,2,Lone Mothers and Welfare-to-Work Policies in Japan and the United States: Towards an Alternative Perspective
119275,10.15453/0191-5096.3113,2005,fujiwara,146379,"Fujiwara, Chisa",154130,"Fujiwara, Chisa",2;2,1,2,Lone Mothers and Welfare-to-Work Policies in Japan and the United States: Towards an Alternative Perspective
119276,10.15453/0191-5096.3114,2005,herd,146382,"Herd, Dean",154133,"Herd, Dean",3;3,1,3,Workfare in Toronto: More of the Same?
119276,10.15453/0191-5096.3114,2005,lightman,146380,"Lightman, Ernie",154131,"Lightman, Ernie",1;1,1,3,Workfare in Toronto: More of the Same?
119276,10.15453/0191-5096.3114,2005,mitchell,146381,"Mitchell, Andrew",154132,"Mitchell, Andrew",2;2,1,3,Workfare in Toronto: More of the Same?
119277,10.15453/0191-5096.3115,2005,hawkins,146383,"Hawkins, Robert Leibson",154134,"Hawkins, Robert Leibson",1;1,1,1,From Self-Sufficiency to Personal and Family Sustainability: A New Paradigm for Social Policy
119278,10.15453/0191-5096.3117,2005,kretsedemas,146384,"Kretsedemas, Philip",154135,"Kretsedemas, Philip",1;1,1,1,Language Barriers & Perceptions of Bias: Ethnic Differences in Immigrant Encounters with the Welfare System
119279,10.15453/0191-5096.3116,2005,bembry,146385,"Bembry, James X.",154136,"Bembry, James X.",1;1,1,2,"An Exploratory Study of Neighborhood Choices Among Moving to Opportunity Participants in Baltimore, Maryland: The Influe"
119279,10.15453/0191-5096.3116,2005,norris,146386,"Norris, Donald F.",154137,"Norris, Donald F.",2;2,1,2,"An Exploratory Study of Neighborhood Choices Among Moving to Opportunity Participants in Baltimore, Maryland: The Influe"
119280,10.15453/0191-5096.3119,2005,wachholz,146387,"Wachholz, Sandra",154138,"Wachholz, Sandra",1;1,1,1,Hate Crimes Against the Homeless: Warning-Out New England Style
