author_id,name,reason
90744,Bala S.,paper_has_no_doi
90745,Kang'Ethe S.M.,paper_has_no_doi
90746,Kudzai N.,paper_has_no_doi
90747,Witness C.,paper_has_no_doi
90749,Geok Ling L.,orphaned_row_no_links
90750,Dangal M.R.,paper_has_no_doi
90751,Khanal D.,paper_has_no_doi
90752,Pyakurel A.,paper_has_no_doi
90771,Chui C.H.K.,initials_conflict
90773,Lum T.Y.S.,"papers_disagree: Lum, Terry Y. S. | Lum, Terry Yat Sang"
90783,Li T.,two_same_surname_authors_on_paper
90799,Jordan L.P.,initials_conflict
90806,Lim J.H.R.,sibling_same_surname_on_paper
90807,Lim J.X.N.,sibling_same_surname_on_paper
90809,Lim S.W.,sibling_same_surname_on_paper
90817,Mo Y.H.,initials_conflict
90843,Roman N.,partial_agreement: Nicolette | Nicolette V
90844,Roy T.J.,no_matching_crossref_surname
90846,Wang S.S.C.,"papers_disagree: Wang, Samuel S. C. | Wang, Samuel Shih-Chih"
90849,Chen Y.C.,two_same_surname_authors_on_paper
90863,Sun I.Y.,orphaned_row_no_links
90876,Mawutor S.M.,initials_conflict
90902,Tanga M.,paper_has_no_doi
90903,Mundau M.L.,initials_conflict
90904,Nyoni C.,paper_has_no_doi
90905,Mfoafo-M'Carthy M.,paper_has_no_doi
90906,Adewole A.A.,paper_has_no_doi
90907,Bhaiseni B.,paper_has_no_doi
90908,Afolabi A.,paper_has_no_doi
90910,ZVOMUYA W.,paper_has_no_doi
90911,Mucina D.D.,paper_has_no_doi
90912,WURIGA R.,paper_has_no_doi
90913,MUSINGAFI M.,paper_has_no_doi
90914,CHIZASA S.,paper_has_no_doi
90915,Muchanyerei B.,paper_has_no_doi
90916,Rumbidzai N.,paper_has_no_doi
90917,NHENDE M.M.,paper_has_no_doi
90918,KAOMBA A.,paper_has_no_doi
90919,MURENJE M.,paper_has_no_doi
90920,Chilwalo M.,paper_has_no_doi
90921,Morena R.J.,paper_has_no_doi
90922,Muntanga W.,paper_has_no_doi
90923,Reddin Cassar J.,paper_has_no_doi
90924,Mangwiro V.,paper_has_no_doi
90925,Agere L.M.,paper_has_no_doi
90926,Agere M.,paper_has_no_doi
90927,Shukla S.,paper_has_no_doi
90928,Takaza S.C.,paper_has_no_doi
90929,Mararike C.G.,paper_has_no_doi
90930,Muche H.,paper_has_no_doi
90931,Asrese K.,paper_has_no_doi
90932,Mwiinde L.,paper_has_no_doi
90933,Mutale Q.,paper_has_no_doi
90934,Akashraj D.P.,paper_has_no_doi
90935,Geng Atem K.K.,paper_has_no_doi
90936,Panth A.S.,paper_has_no_doi
90937,SEPHTON R.,paper_has_no_doi
90938,Adejoh S.O.,paper_has_no_doi
90939,Alabi T.A.,paper_has_no_doi
90940,Osazuwa P.,paper_has_no_doi
90941,Olufeyisan M.A.,paper_has_no_doi
90957,Chen L.M.,sibling_same_surname_on_paper
90979,Mukushi A.T.,paper_has_no_doi
90984,Ku B.H.B.,orphaned_row_no_links
90985,Tang D.T.S.,orphaned_row_no_links
90986,Wong J.P.H.,two_same_surname_authors_on_paper
90987,Hoang A.,"papers_disagree: Hoang, Andrew P. | Hoang, Andrew Pau"
91029,Yigzaw G.S.,paper_has_no_doi
91030,Abitew E.B.,paper_has_no_doi
91031,de Castro P.,paper_has_no_doi
91032,Bucciardini R.,paper_has_no_doi
91033,Tatarelli P.,paper_has_no_doi
91034,Campagnoli M.,paper_has_no_doi
91035,Abegaz T.,paper_has_no_doi
91036,Berhe M.,paper_has_no_doi
91037,Halifom A.,paper_has_no_doi
91038,Mirra M.,paper_has_no_doi
91039,Fucili L.,paper_has_no_doi
91040,Fragola V.,paper_has_no_doi
91041,Terlizzi R.,paper_has_no_doi
91042,Pugliese K.,paper_has_no_doi
91043,Godefay H.,paper_has_no_doi
91044,Dzoro J.,paper_has_no_doi
91045,Temesgen A.,paper_has_no_doi
91046,Kerebih A.,paper_has_no_doi
91047,Twikirize J.M.,paper_has_no_doi
91048,Mugume P.F.,paper_has_no_doi
91049,Batemba J.,paper_has_no_doi
91050,Mehari G.Y.,paper_has_no_doi
91051,Koye K.G.,paper_has_no_doi
91052,Joseph A.A.,paper_has_no_doi
91053,Tella O.,paper_has_no_doi
91054,Adekeye D.,paper_has_no_doi
91055,Williams T.M.,paper_has_no_doi
91056,Olokoba B.L.,paper_has_no_doi
91057,Popoola G.,paper_has_no_doi
91058,Mmeanyana I.G.,paper_has_no_doi
91059,Nyamwanza O.,paper_has_no_doi
91060,Dzingirai V.,paper_has_no_doi
91061,Chan C.H.Y.,two_same_surname_authors_on_paper
91063,Chigbu K.,paper_has_no_doi
91064,Mantey E.E.,paper_has_no_doi
91065,Mpambela M.,paper_has_no_doi
91066,Mekonnen Y.,paper_has_no_doi
91067,Kassa K.,paper_has_no_doi
91068,Ayalew M.,paper_has_no_doi
91069,Dodo O.,paper_has_no_doi
91070,Muzenje A.,paper_has_no_doi
91071,Muzvidziwa V.N.,paper_has_no_doi
91072,Chikoko E.,paper_has_no_doi
91073,Ncube N.,paper_has_no_doi
91074,Chimbwanda T.,paper_has_no_doi
91075,Willie N.,paper_has_no_doi
91076,Nyikahadzoi K.,paper_has_no_doi
91077,Rusakaniko S.,paper_has_no_doi
91078,Dziro C.,paper_has_no_doi
91079,Rambabu B.,paper_has_no_doi
91080,Mohan D.B.,paper_has_no_doi
91081,Jakaza T.,paper_has_no_doi
91082,Munyoro L.,paper_has_no_doi
91083,Mutale M.,paper_has_no_doi
91084,Musuguri J.N.,paper_has_no_doi
91085,Kapesa M.,paper_has_no_doi
91086,Siambombe A.,paper_has_no_doi
91094,Khan V.J.,two_same_surname_authors_on_paper
91097,Wong P.Y.J.,"papers_disagree: Wong, Peace Y.J. | Wong, Peace Yuh Ju"
91126,Wong S.O.K.,sibling_same_surname_on_paper
91135,Ruparanganda L.,paper_has_no_doi
91136,Ruparanganda B.,paper_has_no_doi
91137,Darko-Asumadu D.A.,paper_has_no_doi
91138,Sika-Bright S.,paper_has_no_doi
91139,Osei-Tutu B.,paper_has_no_doi
91150,van Nguyen H.,no_matching_crossref_surname
91157,Chibonore W.C.,initials_conflict
91159,Mbhele P.E.,initials_conflict
91161,Gouws F.E.,initials_conflict
91170,Wang L.R.,orphaned_row_no_links
91175,Hong S.I.,initials_conflict
91187,Bryant L.,no_crossref_record
91190,McDonald C.,partial_agreement: Catherine | Catherine
91198,Goddard C.,partial_agreement: Chris | Christopher
91209,Swain P.,partial_agreement: Phillip | Phillip A.
91227,Agbim K.,no_matching_crossref_surname
91229,Tyler M.,no_crossref_record
91254,Elkhuizen K.,crossref_author_list_truncated
91256,Hall S.,crossref_author_list_truncated
91257,Gibson L.,crossref_author_list_truncated
91258,Attoe R.,crossref_author_list_truncated
91289,Rentsch I.,orphaned_row_no_links
91290,O'Neal P.,partial_agreement: Paul D | Paul D.
91291,Mendes P.,"papers_disagree: Mendes, Philip | Mendes, Phillip"
91296,Munn P.,partial_agreement: Peter | Peter D.
91332,Krieg Mayer A.,no_matching_crossref_surname
91340,Collingridge M.,"papers_disagree: Collingridge, Michael | Collingridge, Mike"
91349,Thomas S.A.,initials_conflict
91357,Pawagi V.,orphaned_row_no_links
91358,Page S.,no_crossref_record
91359,Waugh F.,no_matching_crossref_surname
91366,Hawkins G.,sibling_same_surname_on_paper
91370,Stofberg J.A.,crossref_initials_only
91377,Lonne B.,initials_conflict
91383,Allingham P.,no_crossref_record
91386,Ho W.,orphaned_row_no_links
91397,Howse A.,no_crossref_record
91405,Rodopoulos L.,partial_agreement: Loula | Loula S.
91406,Fitzgibbon P.,no_crossref_record
91407,Nicholson A.,no_crossref_record
91410,Leckie L.,no_crossref_record
91421,Rabbitts E.,no_crossref_record
91424,Dodds I.,orphaned_row_no_links
91432,Costello S.,no_matching_crossref_surname
91434,Dalebagshaw D.,no_matching_crossref_surname
91443,Loade R.,no_matching_crossref_surname
91444,Wilkinson M.,no_matching_crossref_surname
91445,Todd M.,no_crossref_record
91462,Alison M.,no_matching_crossref_surname
91476,Hartshorn A.,partial_agreement: Alma | Alma E.
91477,Herberte J.,no_crossref_record
91479,Trevallion I.,no_crossref_record
91482,Hetzel S.,"papers_disagree: Hetzel, Sue | Hetzel, Susan"
91491,Maria W.D.,no_matching_crossref_surname
91502,Parker F.,no_crossref_record
91504,Soest D.V.,no_matching_crossref_surname
91518,Suter K.,orphaned_row_no_links
91520,Siddle S.,"papers_disagree: Siddle, Sandra | Siddle, Sandy"
91523,Petre C.,orphaned_row_no_links
91525,Varoe V.,no_matching_crossref_surname
91533,Llewellyn A.,no_crossref_record
91535,Brady R.,no_matching_crossref_surname
91541,Jacques A.,orphaned_row_no_links
91547,Lindsey R.,no_matching_crossref_surname
91551,Tyrrell M.,no_crossref_record
91553,Laar M.V.,no_matching_crossref_surname
91564,Slee P.,partial_agreement: Phillip | Phillip T.
91575,Kelly A.,no_crossref_record
91580,Reyk P.,orphaned_row_no_links
91582,Mclennan J.,partial_agreement: James | James
91586,Robart R.J.,no_matching_crossref_surname
91587,Mune M.,orphaned_row_no_links
91596,Bundey C.,orphaned_row_no_links
91606,Shamley D.A.F.,crossref_initials_only
91616,Nichols J.,orphaned_row_no_links
91618,MacNamara H.,no_crossref_record
91627,Treloar S.,no_crossref_record
91632,Hawe P.,"papers_disagree: Hawe, Penelope | Hawe, Penny"
91642,Cullen Y.,"papers_disagree: Cullen, Yvonne M. | Cullen, Yvonne Taylor"
91652,Boyle T.,no_crossref_record
91654,Fishburn J.,no_crossref_record
91656,Jongh J.,no_matching_crossref_surname
91659,Oehlers M.,crossref_initials_only
91660,Waddell A.,crossref_initials_only
91665,Stockton M.,crossref_initials_only
91669,Chessell D.,no_crossref_record
91673,Pemberton A.,partial_agreement: Alec | Alec G.
91681,Barber J.G.,crossref_initials_only
91687,Vaughan G.,no_crossref_record
91695,Lewis P.G.,"papers_disagree: Lewis, Patrick G. | Lewis, Patrick Glynn"
91703,Demaria W.,partial_agreement: William | William
91705,Nolan M.,no_crossref_record
91706,Lewis D.,no_crossref_record
91708,Krieken R.V.,no_matching_crossref_surname
91714,Mills N.,crossref_initials_only
91715,Jodrell R.,crossref_initials_only
91716,Mulligan B.,crossref_initials_only
91717,Woolacott H.,crossref_initials_only
91718,Stotter K.,crossref_initials_only
91719,Channon G.,partial_agreement: Geoff | Geoffrey
91720,Varlev J.E.,no_matching_crossref_surname
91722,Almoners C.,no_crossref_record
91727,Pavlin F.,crossref_initials_only
91737,Leu E.,crossref_initials_only
91738,Shumack D.,crossref_initials_only
91739,Weiss A.,crossref_initials_only
91748,Webber D.L.,crossref_initials_only
91749,Marshall A.,crossref_initials_only
91751,Scott W.,crossref_initials_only
91756,Hammond D.,crossref_initials_only
91758,Budlevskis R.,crossref_initials_only
91763,Dare K.,no_crossref_record
91768,Simmons W.,crossref_initials_only
91773,Evers L.H.,crossref_initials_only
91780,Lawrence R.J.,crossref_initials_only
91782,McLelland M.,no_crossref_record
91788,Borchardt D.H.,orphaned_row_no_links
91796,Fishburn G.,orphaned_row_no_links
91797,Pockley C.,no_crossref_record
91798,Hntington J.,no_matching_crossref_surname
91799,Tockbridge M.E.,no_matching_crossref_surname
91800,Wooller B.E.,crossref_initials_only
91801,Stevenson B.,orphaned_row_no_links
91803,Brotherton P.,partial_agreement: Patricia | Patricia L.
91806,Ichols J.,no_matching_crossref_surname
91809,Lijnyk E.,no_matching_crossref_surname
91811,Beggs N.,orphaned_row_no_links
91812,Czechowicz A.S.,crossref_initials_only
91813,Lewis R.B.,crossref_initials_only
91814,Lawrence E.,crossref_initials_only
91815,O'REILLY W.,crossref_initials_only
91818,Power C.,no_crossref_record
91820,Adams D.M.,crossref_initials_only
91823,Ehrlich F.,crossref_initials_only
91826,Tucker J.D.,crossref_initials_only
91828,Tauss W.,crossref_initials_only
91833,Andrewartha G.,crossref_initials_only
91840,Lawrence R.H.,no_matching_crossref_surname
91856,Moore R.M.,no_matching_crossref_surname
91869,Wolfe-Taylor S.,partial_agreement: Samantha | Samantha N.
91878,Young J.A.,initials_conflict
91882,Skeen A.,no_matching_crossref_surname
91883,Gilster M.E.,initials_conflict
91891,Cordón I.M.,initials_conflict
91897,Goodman G.S.,initials_conflict
91908,Cruz E.,no_matching_crossref_surname
91909,Amy M.T.M.,no_matching_crossref_surname
91910,Christensen C.,no_matching_crossref_surname
91911,Nevarez L.,no_matching_crossref_surname
91912,Wiest C.,crossref_initials_only
91913,Brady S.R.,initials_conflict
91918,Lechuga-Peña S.,partial_agreement: Stephanie | Stephanie
91929,Frey W.R.,initials_conflict
91937,Keesler J.M.,initials_conflict
91950,Chonody J.M.,initials_conflict
91954,Latham D.,no_matching_crossref_surname
91955,Hellman C.M.,initials_conflict
91956,Muñoz R.T.,initials_conflict
91964,Ocampo M.G.,no_matching_crossref_surname
91968,Vakharia S.P.,no_matching_crossref_surname
91973,Ballentine K.L.,initials_conflict
91974,Flores A.T.,initials_conflict
91977,Mackenzie K.T.,initials_conflict
91983,Tomczak S.M.,no_matching_crossref_surname
91993,Winter V.R.,no_matching_crossref_surname
91994,Taylor J.A.,no_matching_crossref_surname
92000,Anguiano R.P.V.,no_matching_crossref_surname
92030,Buehler A.F.,no_matching_crossref_surname
92043,Mille C.R.,no_matching_crossref_surname
92046,Gooding A.R.,initials_conflict
92047,Yearwood C.C.,initials_conflict
92065,Alex Wagaman M.,no_matching_crossref_surname
92089,King J.A.,no_matching_crossref_surname
92090,Holmes M.R.,no_matching_crossref_surname
92093,Deloach McCutcheon K.P.,no_matching_crossref_surname
92095,Nguyen Van L.,no_matching_crossref_surname
92107,Reid L.E.,initials_conflict
92140,Przewoznik J.P.,initials_conflict
92161,Stemegna C.,no_matching_crossref_surname
92167,Savino R.F.,initials_conflict
92168,Bowen E.A.,initials_conflict
92171,Navarro A.,orphaned_row_no_links
92172,Guthrie S.K.,orphaned_row_no_links
92173,Hartnett H.P.,orphaned_row_no_links
92174,Rubin M.,orphaned_row_no_links
92175,Zerden L.d.S.,orphaned_row_no_links
92176,Petruzzi L.,crossref_author_list_truncated
92177,Phillips F.,crossref_author_list_truncated
92178,Kaushik S.,crossref_author_list_truncated
92179,Langlois S.,orphaned_row_no_links
92180,Lising D.,orphaned_row_no_links
92181,Deluca-Acconi R.,orphaned_row_no_links
92182,Velázquez S.L.,orphaned_row_no_links
92183,Rabeno S.,orphaned_row_no_links
92184,Graham W.,orphaned_row_no_links
92185,Amato C.,orphaned_row_no_links
92186,Clarke L.W.,orphaned_row_no_links
92187,Husman C.,orphaned_row_no_links
92188,Bartholomew A.,orphaned_row_no_links
92189,Beals C.,orphaned_row_no_links
92190,Gray C.,orphaned_row_no_links
92191,Cunningham R.,orphaned_row_no_links
92192,Giesler F.,orphaned_row_no_links
92193,Rieske R.,orphaned_row_no_links
92194,Wuthrich L.,orphaned_row_no_links
92195,Ashley T.,orphaned_row_no_links
92196,Hitchcock L.I.,orphaned_row_no_links
92197,Shorten A.,orphaned_row_no_links
92198,Bosworth P.,orphaned_row_no_links
92199,Galin S.,orphaned_row_no_links
92200,Edmonds T.,orphaned_row_no_links
92201,Harada C.,orphaned_row_no_links
92202,Stoddard-Dare P.,orphaned_row_no_links
92203,Deboth K.K.,orphaned_row_no_links
92204,Wendland M.,orphaned_row_no_links
92205,Suder R.,orphaned_row_no_links
92206,Niederriter J.,orphaned_row_no_links
92207,Bowen R.,orphaned_row_no_links
92208,Dugan S.,orphaned_row_no_links
92209,Tedor M.,orphaned_row_no_links
92210,Copenhaver M.,orphaned_row_no_links
92211,Crandell-Williams A.,orphaned_row_no_links
92212,Campion P.,orphaned_row_no_links
92213,McCave E.L.,orphaned_row_no_links
92214,Mutrie L.,orphaned_row_no_links
92215,Doyle M.H.,orphaned_row_no_links
92216,Mulvaney E.A.,orphaned_row_no_links
92217,Jantea R.,orphaned_row_no_links
92218,Leslie P.,orphaned_row_no_links
92219,Toto P.,orphaned_row_no_links
92220,Allias M.,orphaned_row_no_links
92221,Grant C.,orphaned_row_no_links
92222,Hornyak V.,orphaned_row_no_links
92223,Klinger J.,orphaned_row_no_links
92224,Nelson R.,orphaned_row_no_links
92225,Skledar S.,orphaned_row_no_links
92226,Covaleski K.,orphaned_row_no_links
92227,Wright R.M.,orphaned_row_no_links
92228,Levine K.A.,orphaned_row_no_links
92229,Sutherland D.,orphaned_row_no_links
92230,Janzen M.,orphaned_row_no_links
92231,Davis A.,orphaned_row_no_links
92232,Yang J.,orphaned_row_no_links
92233,Robinson S.R.,orphaned_row_no_links
92234,Casiano A.,orphaned_row_no_links
92235,Ward L.,orphaned_row_no_links
92236,Alamdari S.M.,orphaned_row_no_links
92237,Lee L.H.,paper_has_no_doi
92238,Kim S.J.,paper_has_no_doi
92239,Bonanno R.,orphaned_row_no_links
92240,Veselak K.,orphaned_row_no_links
92241,Reeves P.M.,orphaned_row_no_links
92242,Salm Ward T.C.,crossref_author_list_truncated
92243,Loomis A.M.,orphaned_row_no_links
92244,Harris E.M.,orphaned_row_no_links
92245,Kwesele C.,orphaned_row_no_links
92246,Hoffman C.,orphaned_row_no_links
92247,Sanchez N.,orphaned_row_no_links
92248,Corbin M.,orphaned_row_no_links
92249,Norka A.,orphaned_row_no_links
92250,Pittman J.,orphaned_row_no_links
92251,Sinha S.,orphaned_row_no_links
92252,Shrivastava A.,orphaned_row_no_links
92253,Paradis C.,orphaned_row_no_links
92254,Sichling F.,orphaned_row_no_links
92255,O’Brien D.B.,crossref_author_list_truncated
92256,Manit J.,orphaned_row_no_links
92257,Kolpakov A.,orphaned_row_no_links
92258,Eubank W.,orphaned_row_no_links
92259,Limb G.E.,orphaned_row_no_links
92260,Shafer K.,orphaned_row_no_links
92261,Hawash L.,crossref_author_list_truncated
92262,Oswald A.G.,orphaned_row_no_links
92263,Maxwell D.,orphaned_row_no_links
92264,Murphy-Nugen A.B.,orphaned_row_no_links
92265,Rome S.H.,orphaned_row_no_links
92266,Kanenberg H.,orphaned_row_no_links
92267,Leal R.L.,orphaned_row_no_links
92269,Hill K.,orphaned_row_no_links
92270,Barretti M.A.,orphaned_row_no_links
92271,Perkins N.H.,orphaned_row_no_links
92272,Faubert S.J.,orphaned_row_no_links
92273,Ault A.K.,orphaned_row_no_links
92274,Steiner J.J.,orphaned_row_no_links
92275,Johnson L.,orphaned_row_no_links
92276,Hetling A.,orphaned_row_no_links
92277,Lin H.F.,orphaned_row_no_links
92278,Rhodes D.J.,orphaned_row_no_links
92279,Robinson D.L.,orphaned_row_no_links
92280,Van Sluytman L.,orphaned_row_no_links
92337,Steiner P.,orphaned_row_no_links
92359,Blyth V.,sibling_same_surname_on_paper
92371,Guo B.,sibling_same_surname_on_paper
92372,Guo X.,sibling_same_surname_on_paper
92374,Lai M.K.,crossref_initials_only
92392,Yi P.C.F.,no_matching_crossref_surname
92413,Tin C.,no_matching_crossref_surname
92414,Angelina Y.,no_matching_crossref_surname
92416,Jing-Ann Chou R.,no_matching_crossref_surname
92418,Uesugi C.,initials_conflict
92421,Tin Ng G.,no_matching_crossref_surname
92444,Kemp C.,orphaned_row_no_links
92445,Pearson J.,orphaned_row_no_links
92448,Allara A.E.,orphaned_row_no_links
92449,McKenzie-Mohr S.,no_crossref_record
92455,Blanchard H.,orphaned_row_no_links
92456,Chance B.,orphaned_row_no_links
92463,Prichard D.,no_crossref_record
92466,Klaasen D.,no_crossref_record
92474,Ruff B.,orphaned_row_no_links
92481,Bok M.,no_crossref_record
92483,Malott O.,no_crossref_record
92484,Rossiter A.,no_crossref_record
92485,Haywood S.,no_crossref_record
92486,DiAngelo R.,no_crossref_record
92488,Hoffman D.,no_crossref_record
92490,Huddleston-Mattai B.,no_crossref_record
92491,Pomerantz P.,no_crossref_record
92497,Lee Tambor M.,no_matching_crossref_surname
92501,Sklan S.,no_crossref_record
92502,Weinert B.,no_crossref_record
92503,Levy P.,no_crossref_record
92504,Newdom F.,no_crossref_record
92505,Cahn S.,no_crossref_record
92506,Thursz D.,no_crossref_record
92507,Hillson J.,no_crossref_record
92508,Thompson J.J.,no_crossref_record
92509,Withorn A.,no_crossref_record
92510,Rubinow I.,no_crossref_record
92511,Gale Curtis W.,no_crossref_record
92512,Allan Weinert B.,no_crossref_record
92513,Blau J.,no_crossref_record
92514,Holmes G.,no_crossref_record
92515,Walter T.,no_crossref_record
92516,Kaplan L.,sibling_same_surname_on_paper
92519,Lee Sohng S.S.,no_matching_crossref_surname
92520,Vice L.,orphaned_row_no_links
92542,Levy Simon B.,no_matching_crossref_surname
92544,"SKORO, CL",crossref_initials_only
92545,"PARKER, JC",crossref_initials_only
92546,"JACKSON, R",crossref_initials_only
92547,"OJACK, J",crossref_initials_only
92548,"PIERCE, LH",sibling_same_surname_on_paper
92549,"JOHNSON, W",crossref_initials_only
92550,"LESPERANCE, J",crossref_initials_only
92551,"WUNSCHEL, SM",crossref_initials_only
92552,"ROHSENOW, DJ",crossref_initials_only
92553,"NORCROSS, JC",crossref_initials_only
92554,"MONTI, PM",crossref_initials_only
92555,"COMBSORME, TD",crossref_initials_only
92556,"BARKER, KM",crossref_initials_only
92557,"METREY, GD",crossref_initials_only
92558,"KWONG, K",crossref_initials_only
92559,"CHEONG, KJ",crossref_initials_only
92560,"HOPPS, J",crossref_initials_only
92561,"GILLESPIE, DG",crossref_initials_only
92562,"SHAPIRA, M",crossref_initials_only
92563,"REYNOLDS, WF",crossref_initials_only
92564,"GEMMEL, RJ",crossref_initials_only
92565,"HOLT, DJ",crossref_initials_only
92566,"JENSEN, LA",crossref_initials_only
92567,"OHARA, DF",crossref_initials_only
92568,"FINCH, SJ",crossref_initials_only
92569,"BREMSETH, MD",crossref_initials_only
92570,"RUCKDESCHEL, RA",crossref_initials_only
92571,"CLARK, VA",crossref_initials_only
92572,"URIARTEGASTON, M",crossref_initials_only
92573,"FRANCOISE, JP",crossref_initials_only
92574,"STANLEY, M",crossref_initials_only
92575,"SCHEULIN, M",crossref_initials_only
92576,"LAW, SW",crossref_initials_only
92577,"MCCALLUM, DM",crossref_initials_only
92578,"ROSS, LL",crossref_initials_only
92579,"ESSERSTUART, JE",crossref_initials_only
92580,"MCMAHON, PM",crossref_initials_only
92581,"MILLER, DM",crossref_initials_only
92582,"STONE, GW",crossref_initials_only
92583,"CHAPMAN, DG",crossref_initials_only
92584,"CAPLINGER, TE",crossref_initials_only
92586,"SCHWIMER, PE",crossref_initials_only
92587,"NASUTI, JP",crossref_initials_only
92588,"KOHN, S",crossref_initials_only
92589,"VANLEUWEN, K",crossref_initials_only
92590,"FARKAS, G",crossref_initials_only
92591,"COHEN, BE",crossref_initials_only
92592,"BURT, MR",crossref_initials_only
92593,"WERNER, PD",crossref_initials_only
92594,"ROSE, TL",crossref_initials_only
92595,"YESAVAGE, JA",crossref_initials_only
92596,"JONES, BL",crossref_initials_only
92597,"NEIDENGARD, TH",crossref_initials_only
92598,"WALTER, C",crossref_initials_only
92599,"BENZAKEN, A",crossref_initials_only
92600,"KIM, YW",crossref_initials_only
92601,"AHEARN, FL",crossref_initials_only
92602,"FINE, D",crossref_initials_only
92603,"GREENLEE, R",crossref_initials_only
92604,"CUMMINS, LK",crossref_initials_only
92605,"MACROBERTS, MH",sibling_same_surname_on_paper
92606,"MACROBERTS, BR",sibling_same_surname_on_paper
92607,"ROSENTHAL, DH",sibling_same_surname_on_paper
92608,"BENEDICT, MI",crossref_initials_only
92609,"WHITE, RB",crossref_initials_only
92610,"STALLINGS, R",crossref_initials_only
92611,"CLOSE, MM",crossref_initials_only
92612,"JAMES, FJ",crossref_initials_only
92613,"MANOSEVITZ, M",crossref_initials_only
92614,"SHIELDS, JJ",crossref_initials_only
92615,"BOWMAN, PJ",crossref_initials_only
92616,"JOHNSON, DB",crossref_initials_only
92617,"MEMMOTT, JL",crossref_initials_only
92618,"KLUGER, M",crossref_initials_only
92619,"MALUCCIO, A",crossref_initials_only
92621,"SALISBURY, BR",crossref_initials_only
92622,"KABAT, D",crossref_initials_only
92623,"KEMP, K",crossref_initials_only
92624,"LORCH, B",crossref_initials_only
92625,"DIAMOND, BE",crossref_initials_only
92626,"HENDRICKS, J",crossref_initials_only
92627,"MARSHOOD, N",crossref_initials_only
93509,"PAONESSA, JJ",sibling_same_surname_on_paper
93510,"PAONESSA, MW",sibling_same_surname_on_paper
93515,"LINDSAY, IB","papers_disagree: Lindsay, Inabel B. | Lindsay, Inabel Burns"
93542,"Kindelsperger, W. L.",crossref_initials_only
93554,"ANDREASEN, NJ",crossref_initials_only
93560,"MITHCELL, ST",no_matching_crossref_surname
93601,"Heckman, A. A.",crossref_initials_only
93612,"KIM, BC",initials_conflict
93618,"SIEGEL, N","papers_disagree: Siegel, Natalie | Siegel, Norma"
93623,"WEINBERG, G",crossref_author_list_truncated
93624,"HOCHFELD, E",crossref_author_list_truncated
93702,"LEVEY, ML",crossref_author_list_truncated
93703,"WEISS, R",crossref_author_list_truncated
93767,"KAHN, JP",sibling_same_surname_on_paper
93834,"COLLINS, PAW",crossref_initials_only
93865,"AGUIRRE, LR",sibling_same_surname_on_paper
93925,"AGUIRRE, RH",sibling_same_surname_on_paper
94002,"CHRISTMAN, EF",crossref_initials_only
94118,"Beck, S. J.",crossref_initials_only
94150,"PENFOLD, HM",crossref_initials_only
94151,"SCARBROUGH, HE",crossref_initials_only
94155,"ZENTNER, EB",sibling_same_surname_on_paper
94210,"DORPAT, TL",crossref_initials_only
94284,"Kahn, J. P.",crossref_initials_only
94330,"WIERINGA, CF",crossref_initials_only
94332,"RUSSELL, B","papers_disagree: Russell, Bernard | Russell, Betty"
94339,"LABARRE, W",sibling_same_surname_on_paper
94367,"DESAIX, C",partial_agreement: Christine | Christine
94391,"LYNES, JP",crossref_initials_only
94442,"GOTTLIEB, W",crossref_author_list_truncated
94443,"HANNAN, PF",crossref_author_list_truncated
94454,"SERENA, SX",initials_conflict
94491,"LEVENSTEIN, P",two_same_surname_authors_on_paper
94636,"NEWTON, M",crossref_author_list_truncated
94637,"MECHANIC, D",crossref_author_list_truncated
94702,"MILLER, S","papers_disagree: Miller, Sherod | Miller, Sidney"
94719,"LABARRE, MB",sibling_same_surname_on_paper
94722,"KAHN, DW",sibling_same_surname_on_paper
94745,"PADILLA, AM",crossref_initials_only
94818,"Pogge, O. C.",crossref_initials_only
94912,"CHAIKLIN, S",sibling_same_surname_on_paper
94918,"CONRAD, AP","papers_disagree: Conrad, Ann P. | Conrad, Ann Patrick"
94922,"RAY, JA",initials_conflict
94925,"FINE, SH",sibling_same_surname_on_paper
94926,"FINE, AP",sibling_same_surname_on_paper
94929,"ZENTNER, M",sibling_same_surname_on_paper
94933,"OCCHETTI, AE",sibling_same_surname_on_paper
94934,"OCCHETTI, DR",sibling_same_surname_on_paper
94935,"STEMPLER, H",sibling_same_surname_on_paper
94945,"DEVEREUX, SA",no_matching_crossref_surname
95072,"IMBROGNO, NI",sibling_same_surname_on_paper
95079,"FRIEDMAN, DH",sibling_same_surname_on_paper
95133,"DAVENPORT, JA",sibling_same_surname_on_paper
95139,"KELLEY, V",sibling_same_surname_on_paper
95140,"BLOCH, AC",no_matching_crossref_surname
95155,"STONE, NM",sibling_same_surname_on_paper
95156,"STONE, SF",sibling_same_surname_on_paper
95205,"WARMBROD, MET",no_matching_crossref_surname
95253,"AKABAS, SA",sibling_same_surname_on_paper
95282,"Sydney, R.",crossref_initials_only
95344,"Andrews, B. R.",crossref_initials_only
95361,"Bruno, F. J.",crossref_initials_only
95394,"Lawrance, K. D.",crossref_initials_only
95411,"Stapleford, F. N.",crossref_initials_only
95466,"Little, R. M.",crossref_initials_only
95548,"Buell, J. B.",crossref_initials_only
95565,"Winchester, B. S.",crossref_initials_only
95566,"Karpf, M. J.",crossref_initials_only
95582,"Cassidy, H. M.",crossref_initials_only
